id;label
https://d-nb.info/gnd/122035143;Elisabeth Christine, Kaiserin (Heiliges Römisches Reich), geb. Herzogin von Braunschweig-Wolfenbüttel
https://d-nb.info/gnd/124700470;Ludwig Rudolf, Braunschweig-Lüneburg, Herzog
https://d-nb.info/gnd/119157411;Christine Luise, Braunschweig-Lüneburg, Herzogin
https://d-nb.info/gnd/12065685X;Leopold Johann, Österreich, Erzherzog
https://d-nb.info/gnd/118577867;Maria Theresia, Österreich, Erzherzogin
https://d-nb.info/gnd/137351771;Maria Anna, Österreich, Erzherzogin
https://d-nb.info/gnd/1026230187;Marie Amalia, Österreich, Erzherzogin
https://d-nb.info/gnd/11949213X;Maria Amalia, Kaiserin (Heiliges Römisches Reich), geb. Erzherzogin von Österreich
https://d-nb.info/gnd/118558390;Joseph I., Heiliges Römisches Reich, Kaiser
https://d-nb.info/gnd/101076983;Wilhelmine Amalie, Heiliges Römisches Reich, Kaiserin
https://d-nb.info/gnd/118560115;Karl VII., Heiliges Römisches Reich, Kaiser
https://d-nb.info/gnd/101076983;Wilhelmine Amalie, Kaiserin (Heiliges Römisches Reich), geb. Herzogin von Braunschweig-Lüneburg
https://d-nb.info/gnd/119218968;Johann Friedrich, Braunschweig-Lüneburg, Herzog
https://d-nb.info/gnd/116120053;Benedicta Henriette Philippine, Braunschweig-Lüneburg, Herzogin
https://d-nb.info/gnd/118558390;Joseph I., Heiliges Römisches Reich, Kaiser
https://d-nb.info/gnd/11917426X;Maria Josepha, Polen, Königin
https://d-nb.info/gnd/11949213X;Maria Amalia, Heiliges Römisches Reich, Kaiserin
https://d-nb.info/gnd/136034195;Kerssenbrock, Bernhard Simon von
http://d-nb.info/gnd/136030912;Kielmansegg, Johann Adolf von
http://d-nb.info/gnd/137740867;Kinsky von Wchinitz und Tettau, Wenzel Norbert Ocatvian, Graf
http://d-nb.info/gnd/118201875;Knopf, Albert Fiedler
https://d-nb.info/gnd/115794204;Knopf, Johann
https://d-nb.info/gnd/129821241;Knopf, August Wilhelm
https://d-nb.info/gnd/118723863;Knorr von Rosenroth, Christian
https://d-nb.info/gnd/136101623;Knorr von Rosenroth, Abraham Benedikt
https://d-nb.info/gnd/118637606;Adolph, König (Heiliges Römisches Reich).
http://d-nb.info/gnd/118777688;Königsmarck, Maria Aurora, Gräfin von
https://d-nb.info/gnd/12142961X;Königsmarck, Conrad Christoff von
https://d-nb.info/gnd/118584146;Sachsen, Moritz von
http://d-nb.info/gnd/143348256;Kragen, Christoph Julius von
https://d-nb.info/gnd/142583308;Krage, Mette Catharina
http://d-nb.info/gnd/142583308;Kragen, Mette Katharina von, geb. von Bortfeld
https://d-nb.info/gnd/121360458;Bortfeldt, Burchard von
https://d-nb.info/gnd/120411326;Marwitz, Ursula Catharina von
https://d-nb.info/gnd/143348256;Krage, Christoph Julius von
http://d-nb.info/gnd/124837565;Krosigk, Bernhard Friedrich von
https://d-nb.info/gnd/1041615477;Krosigk, Anna Hedwig von
http://d-nb.info/gnd/1017809569;Lämmel, Johann
https://d-nb.info/gnd/1154316580;Lämmel, Justine
http://d-nb.info/gnd/119080230;Lahontan, Louis Armand, Baron de
http://d-nb.info/gnd/123625580;Lassels, Richard
http://d-nb.info/gnd/118571249;Leibniz, Gottfried Wilhelm
https://d-nb.info/gnd/115516522;Leibnitz, Friedrich
https://d-nb.info/gnd/115433503;Leibnitz, Catharina
https://d-nb.info/gnd/136724167;Lippe-Brake, August, Graf zur
http://d-nb.info/gnd/1034938835;Lippe-Brake, Georg, Graf zur
http://d-nb.info/gnd/137981074;Lippe-Brake, Ludwig Ferdinand, Graf zur
http://d-nb.info/gnd/130551236;Lose, Bernhard
https://d-nb.info/gnd/1023911299;Lothringen, Elisabeth Charlotte, Herzogin von, geb. de Bourbon-Orléans
https://d-nb.info/gnd/118835785;Leopold Joseph, Lothringen, Herzog
https://d-nb.info/gnd/115473238X;Leopold Clemens Karl, Lothringen, Erbprinz
https://d-nb.info/gnd/118692925;Franz I., Heiliges Römisches Reich, Kaiser
https://d-nb.info/gnd/119080176;Elisabeth Therese, Sardinien, Königin
https://d-nb.info/gnd/119013797;Karl, Lothringen, Prinz
https://d-nb.info/gnd/173319777;Anna Charlotte, Lothringen, Prinzessin
http://d-nb.info/gnd/119442647;Lothringen, Karl Joseph, Herzog von
https://d-nb.info/gnd/118720902;Karl V., Lothringen, Herzog
https://d-nb.info/gnd/118835785;Lothringen, Leopold Joseph, Herzog von
https://d-nb.info/gnd/1023911299;Elisabeth Charlotte, de Bourbon-Orléans
https://d-nb.info/gnd/115473238X;Leopold Clemens Karl, Lothringen, Erbprinz
https://d-nb.info/gnd/118692925;Franz I., Heiliges Römisches Reich, Kaiser
https://d-nb.info/gnd/119080176;Elisabeth Therese, Sardinien, Königin
https://d-nb.info/gnd/119013797;Karl, Lothringen, Prinz
https://d-nb.info/gnd/173319777;Anna Charlotte, Lothringen, Prinzessin
http://d-nb.info/gnd/104354526;Lüdeke, Gebhard Levin
https://d-nb.info/gnd/131527401;Lüdecke, Johann Gebhard
https://d-nb.info/gnd/122430263;Lüdeke, Urban Dietrich von
https://d-nb.info/gnd/1019622415;Lüdecke, Urban Dietrich von
http://d-nb.info/gnd/118575198;Lukas, Heiliger
http://d-nb.info/gnd/118890921;Mansfeld, Familie (Grafen von Mansfeld)
http://d-nb.info/gnd/118640941;Marlborough, John Churchill, Duke of
http://d-nb.info/gnd/118578979;Matthäus, Heiliger
https://d-nb.info/gnd/102111847;Mecklenburg-Schwerin, Christian Ludwig II., Herzog von
https://d-nb.info/gnd/123282659;Friedrich I., Mecklenburg-Schwerin, Herzog
https://d-nb.info/gnd/100619258;Friedrich, Mecklenburg-Schwerin, Herzog
https://d-nb.info/gnd/122871707;Ulrica Sophia, Mecklenburg-Schwerin, Herzogin
https://d-nb.info/gnd/117670170;Ludwig, Mecklenburg-Schwerin, Herzog
https://d-nb.info/gnd/102111898;Mecklenburg-Schwerin, Friedrich Wilhelm I., Herzog von
https://d-nb.info/gnd/123282659;Friedrich I., Mecklenburg-Schwerin, Herzog
https://d-nb.info/gnd/104181982;Mecklenburg-Strelitz, Adolph Friedrich II., Herzog von
https://d-nb.info/gnd/100014704;Adolf Friedrich I., Mecklenburg, Herzog
https://d-nb.info/gnd/133098850;Karl, Mecklenburg-Strelitz, Herzog, 1708-1752
http://d-nb.info/gnd/1031462325;Mecklenburg-Strelitz, Dorothea Sophia, Herzogin von, geb. Herzogin von Schleswig-Holstein-Sonderburg-Plön
https://d-nb.info/gnd/122803574;Johann Adolf, Schleswig-Holstein-Sonderburg-Plön, Herzog
https://d-nb.info/gnd/122803566;Dorothea Sophia, Schleswig-Holstein-Sonderburg-Plön, Herzogin
https://d-nb.info/gnd/120063859;Adolf Friedrich III., Mecklenburg-Strelitz, Herzog
https://d-nb.info/gnd/119381842;Medici, Gian Gastone de'
https://d-nb.info/gnd/121402371;Menthe, Rosina Elisabeth (Madame Rudolphine)
https://d-nb.info/gnd/116678909;Rudolf August, Braunschweig-Lüneburg, Herzog
http://d-nb.info/gnd/120923866;Mérode-Westerloo, Jean Philippe Eugène, Marquis de
http://d-nb.info/gnd/104267526 ;Misson, François Maximilien
http://d-nb.info/gnd/118863576;Modena, Rinaldo, Herzog von
https://d-nb.info/gnd/119104385;Franz I., Modena, Herzog
https://d-nb.info/gnd/123384664;Charlotte, Braunschweig-Lüneburg, Herzogin
http://d-nb.info/gnd/118734520;Molanus, Gerhard Walter
https://d-nb.info/gnd/12026675X;Molan, Wilken Ludwig
http://d-nb.info/gnd/11858331X;Molière, Jean-Baptiste Poquelin, genannt
https://d-nb.info/gnd/124131115;Béjart, Armande-Grésinde-Claire-Elisabeth
http://d-nb.info/gnd/119064324;Montecuccoli, Raimondo, Fürst von
http://d-nb.info/gnd/122686411;Müller, Johann Urban
https://d-nb.info/gnd/104189444;Nassau-Dillenburg, Heinrich, Fürst von
https://d-nb.info/gnd/11548597X;Nassau-Idstein, Georg August Samuel, Fürst von
https://d-nb.info/gnd/1077256361;Albertine Juliane, Sachsen-Eisenach, Herzogin
https://d-nb.info/gnd/136724396;Johanna Wilhelmine, Lippe-Detmold, Gräfin
http://d-nb.info/gnd/115485961;Nassau-Idstein, Henriette Dorothea, Fürstin von, geb. Fürstin von Oettingen-Oettingen
http://d-nb.info/gnd/118738038;Nassau-Oranien, Haus (Grafen bzw. Fürsten von Nassau-Dillenburg, -Diez, -Hadamar und -Siegen bzw. Nassau-Idstein, -Ottweiler, -Saarbrücken, -Usingen und -Weilburg, Fürsten von Oranien)
https://d-nb.info/gnd/142601381;Nassau-Ottweiler, Friedrich Ludwig, Fürst von
https://d-nb.info/gnd/101740089X;Johann Ludwig, Nassau-Ottweiler, Graf
https://d-nb.info/gnd/137982496;Nassau-Saarbrücken, Ludwig Kraft, Graf von
https://d-nb.info/gnd/1020050659;Stolberg-Gedern, Luise Henriette zu
https://d-nb.info/gnd/119333651;Nassau-Usingen, Walrad, Fürst von
https://d-nb.info/gnd/136263402;Nassau-Weilburg, Johann Ernst, Graf von
http://d-nb.info/gnd/130053082;Niekamp, Johann
http://d-nb.info/gnd/104063343;Niemeier, Johann Barthold
https://d-nb.info/gnd/130335142;Niemeyer, Barthold
http://d-nb.info/gnd/120489384;Nitsch, Georg
http://d-nb.info/gnd/118588672;Noris, Enrico
http://d-nb.info/gnd/1026547202;Oberg, Bodo von
https://d-nb.info/gnd/103289329X;Ranck, Anna Metta
http://d-nb.info/gnd/130234168;Odescalchi, Livio, Principe Odescalchi, Duca di Bracciano, Ceri e Sirmio
https://d-nb.info/gnd/118927426;Österreich, Maria Elisabeth, Erzherzogin von
https://d-nb.info/gnd/118571869;Leopold I., Heiliges Römisches Reich, Kaiser
https://d-nb.info/gnd/101026641;Eleonore, Heiliges Römisches Reich, Kaiserin
https://d-nb.info/gnd/1019759852;Österreich, Maria Magdalena, Erzherzogin von
https://d-nb.info/gnd/101026641;Eleonore, Heiliges Römisches Reich, Kaiserin
https://d-nb.info/gnd/118571869;Leopold I., Heiliges Römisches Reich, Kaiser
http://d-nb.info/gnd/104196750;Oettingen-Oettingen, Albrecht Ernst II., Fürst von
https://d-nb.info/gnd/132479680;Hohenlohe-Weikersheim, Elisabeth Friedrike Sophie von
http://d-nb.info/gnd/121998770;Oettingen-Spielberg, Franz Albrecht, Fürst von
http://d-nb.info/gnd/104196858;Oettingen-Wallerstein, Wolfgang IV., Graf von
http://d-nb.info/gnd/1055701648;Oppel, Moritz Friedrich von
https://d-nb.info/gnd/118820206;Orléans, Philippe de Bourbon, Duc d'
https://d-nb.info/gnd/118820214;Philipp, Frankreich, Regent
https://d-nb.info/gnd/11871239X;Orsbeck, Johann Hugo von
http://d-nb.info/gnd/1077472870;Osten, Peter Christoph von der
https://d-nb.info/gnd/118147587;Ostfriesland, Christine Charlotte, Fürstin von, geb. Herzogin von Württemberg
https://d-nb.info/gnd/101053800;Eberhard III., Württemberg, Herzog
https://d-nb.info/gnd/121002594;Ostfriesland, Christian Eberhard, Fürst von
https://d-nb.info/gnd/133262650;Eberhardine Sophie, Ostfriesland, Fürstin
https://d-nb.info/gnd/131500155;Georg Albrecht, Ostfriesland, Fürst
https://d-nb.info/gnd/1078905053;Ostfriesland, Enno August von
https://d-nb.info/gnd/1023501945;Ostfriesland, Friedrich Ulrich, Graf von
http://d-nb.info/gnd/129817821;Paar, Carl Joseph, Graf von
http://d-nb.info/gnd/1038487870;Paar, Joseph Ignaz, Graf von
http://d-nb.info/gnd/138693501;Pálffy von Erdöd, Nikolaus, Graf
https://d-nb.info/gnd/1016756046;Pálffy von Erdöd, Nikolaus
http://d-nb.info/gnd/118591843;Pascal, Blaise
http://d-nb.info/gnd/116058501;Patkul, Johann Reinhold von
http://d-nb.info/gnd/140278230;Petkum, Edzard Adolph von
http://d-nb.info/gnd/118712411;Pfalz, Johann Wilhelm, Kurfürst von der
https://d-nb.info/gnd/118742221;Philipp Wilhelm, Pfalz, Kurfürst
https://d-nb.info/gnd/120100096;Maria Anna Josepha, Pfalz, Pfalzgräfin
https://d-nb.info/gnd/120091992;Anna Luisa, Pfalz, Pfalzgräfin
https://d-nb.info/gnd/135667232;Pfalz, Luise, Raugräfin von der
http://d-nb.info/gnd/118742221;Pfalz, Philipp Wilhelm, Kurfürst von der
https://d-nb.info/gnd/118634895;Wolfgang Wilhelm, Pfalz-Neuburg, Pfalzgraf
https://d-nb.info/gnd/104085630;Magdalena, Pfalz-Neuburg, Pfalzgräfin
https://d-nb.info/gnd/118712411;Johann Wilhelm, Pfalz, Kurfürst
https://d-nb.info/gnd/11897131X;Franz Ludwig, Mainz, Erzbischof
https://d-nb.info/gnd/101026641;Eleonore, Heiliges Römisches Reich, Kaiserin
https://d-nb.info/gnd/139996982;Sobieski, Elisabeth
https://d-nb.info/gnd/121872408;Pfeiffer, Georg Heinrich
http://d-nb.info/gnd/140532374;Pfingsten, Georg Ernst
http://d-nb.info/gnd/1115497693;Planitz, Rudolph August von
https://d-nb.info/gnd/104259345;Planitz, Henriette Sybille von der
http://d-nb.info/gnd/104259345;Planitz, Henriette Sybille von, geb. von Metsch
https://d-nb.info/gnd/1115497693;Planitz, Rudolph August von der
http://d-nb.info/gnd/116206608;Platen, Franz Ernst von
https://d-nb.info/gnd/118505084;August II., König von Polen
https://d-nb.info/gnd/102117470;Johann Georg III., Sachsen, Kurfürst
https://d-nb.info/gnd/120064847;Anna Sophia, Sachsen, Kurfürstin
https://d-nb.info/gnd/118505092;August III., Polen, König
https://d-nb.info/gnd/118584146;Sachsen, Moritz von
https://d-nb.info/gnd/102464294;Chevalier de Saxe, Johann Georg
https://d-nb.info/gnd/116712104;Rutowski, Friedrich August von
https://d-nb.info/gnd/1017622019;Orzelska, Anna
https://d-nb.info/gnd/141159928;Seegut-Stanislawski, Albrecht Siegmund von
http://d-nb.info/gnd/118505092;August III., König von Polen
https://d-nb.info/gnd/118505084;August II., Polen, König
https://d-nb.info/gnd/119337630;Christiane Eberhardine, Polen, Königin
https://d-nb.info/gnd/11917426X;Maria Josepha, Polen, Königin
https://d-nb.info/gnd/118647652;Albert Kasimir, Sachsen-Teschen, Herzog
https://d-nb.info/gnd/101420153;Xaver, Sachsen, Prinz
https://d-nb.info/gnd/104176326;Friedrich August, Sachsen, Herzog
https://d-nb.info/gnd/118703226;Friedrich Christian, Sachsen, Kurfürst
https://d-nb.info/gnd/101251823;Karl, Kurland, Herzog
https://d-nb.info/gnd/118640208;Klemens Wenzeslaus, Trier, Erzbischof
https://d-nb.info/gnd/1017882010;Joseph August, Sachsen, Prinz
https://d-nb.info/gnd/1012457451;Elisabeth, Sachsen, Prinzessin
https://d-nb.info/gnd/137353766;Maria Amalia, Spanien, Königin
https://d-nb.info/gnd/118577824;Maria Anna, Bayern, Kurfürstin, 1728-1797
https://d-nb.info/gnd/119447568;Maria Josepha, Frankreich, Dauphine
https://d-nb.info/gnd/1017906912;Christine, Sachsen, Herzogin
https://d-nb.info/gnd/116660317;Maria Kunigunde, Sachsen, Prinzessin
https://d-nb.info/gnd/119337630;Christiane Eberhardine, Königin von Polen, geb. Markgräfin von Brandenburg-Bayreuth
https://d-nb.info/gnd/100123910;Christian Ernst, Brandenburg-Bayreuth, Markgraf
https://d-nb.info/gnd/118505084;August II., Polen, König
http://d-nb.info/gnd/118752715;Stanislaus I., König von Polen
https://d-nb.info/gnd/1012920631;Katarzyna, Polska, Królowa
https://d-nb.info/gnd/118577786;Maria, Frankreich, Königin
http://d-nb.info/gnd/1023544229;Pollich, Johann Wolfgang
http://d-nb.info/gnd/119241838;Peter II., König von Portugal
https://d-nb.info/gnd/119308169;Johann IV., Portugal, König
https://d-nb.info/gnd/1025685814;Luise de Guzmán, Portugal, Königin
https://d-nb.info/gnd/119362341;Johann V., Portugal, König
https://d-nb.info/gnd/1140953907;Franziska Josepha, Portugal, Infantin
http://d-nb.info/gnd/119362341;Johann V., König von Portugal
https://d-nb.info/gnd/119241838;Peter II., Portugal, König
https://d-nb.info/gnd/189551283;Maria Sophia Elisabeth, Portugal, Königin
https://d-nb.info/gnd/137353618;Maria Barbara, Spanien, Königin
https://d-nb.info/gnd/101081715;Joseph I., Portugal, König
https://d-nb.info/gnd/132374773;Peter III., Portugal, König
https://d-nb.info/gnd/119360691;Maria Anna, Königin von Portugal, geb. Erzherzogin von Österreich
https://d-nb.info/gnd/118571869;Leopold I., Heiliges Römisches Reich, Kaiser
https://d-nb.info/gnd/101026641;Eleonore, Heiliges Römisches Reich, Kaiserin
https://d-nb.info/gnd/137353618;Maria Barbara, Spanien, Königin
https://d-nb.info/gnd/101081715;Joseph I., Portugal, König
https://d-nb.info/gnd/132374773;Peter III., Portugal, König
http://d-nb.info/gnd/189551283;Marie Sophie, Königin von Portugal, geb. Pfalzgräfin bei Rhein
https://d-nb.info/gnd/118742221;Philipp Wilhelm, Pfalz, Kurfürst
https://d-nb.info/gnd/12890285X;Elisabeth Amalie Magdalene, Pfalz, Kurfürstin
https://d-nb.info/gnd/119362341;Johann V., Portugal, König
https://d-nb.info/gnd/1140953907;Franziska Josepha, Portugal, Infantin
http://d-nb.info/gnd/104207566;Prätorius, Samuel Rudolph
https://d-nb.info/gnd/1166909034;Praetorius, Elisabeth Juliane
https://d-nb.info/gnd/128521295;Probst (von Wendhausen), Philipp Ludwig
http://d-nb.info/gnd/1035126613;Rantzau, Alexander, Graf von
http://d-nb.info/gnd/1034711814;Rantzau, Dorothea Hedwig, Gräfin von, geb. Herzogin von Schleswig-Holstein-Sonderburg-Norburg
http://d-nb.info/gnd/128412216;Raumer, Friedrich Amadeus Gottlieb von
https://d-nb.info/gnd/10437814X;Raumer, Georg
http://d-nb.info/gnd/123087996;Reuschenberg, Johann Sigismund Wilhelm, Freiherr von
http://d-nb.info/gnd/11645718X;Reventlow, Christian Detlev von
https://d-nb.info/gnd/1125459379;Reventlow, Benedikta Margarethe von
https://d-nb.info/gnd/104207205;Russland, Charlotte Christine Sophie, Zarewna von, geb. Herzogin von Braunschweig-Wolfenbüttel
https://d-nb.info/gnd/124700470;Ludwig Rudolf, Braunschweig-Lüneburg, Herzog
https://d-nb.info/gnd/119157411;Christine Luise, Braunschweig-Lüneburg, Herzogin
https://d-nb.info/gnd/119135361;Alexei, Russland, Zarewitsch, 1690-1718
http://d-nb.info/gnd/118898027;Bartolomeo, Sacchi, gennant Bartolomeo Platina
http://d-nb.info/gnd/118807064;Sachsen, Haus (Herzöge und Kurfürsten von Sachsen)
http://d-nb.info/gnd/102117470;Sachsen, Johann Georg III., Kurfürst von
https://d-nb.info/gnd/120064847;Anna Sophia, Sachsen, Kurfürstin
https://d-nb.info/gnd/119240122;Johann Georg IV., Sachsen, Kurfürst
https://d-nb.info/gnd/118505084;August II., Polen, König
http://d-nb.info/gnd/120064847;Sachsen, Anna Sophia, Kurfürstin von, geb. Prinzessin von Dänemark und Norwegen
https://d-nb.info/gnd/119471922;Sophie Amalie, Dänemark, Königin
https://d-nb.info/gnd/118693484;Friedrich III., Dänemark, König
https://d-nb.info/gnd/102117470;Johann Georg III., Sachsen, Kurfürst
https://d-nb.info/gnd/118505084;August II., Polen, König
https://d-nb.info/gnd/119240122;Johann Georg IV., Sachsen, Kurfürst
https://d-nb.info/gnd/104177713;Sachsen-Eisenach, Johann Georg II., Herzog von
https://d-nb.info/gnd/102816964;Johann Georg I., Sachsen-Eisenach, Herzog
https://d-nb.info/gnd/11582166X;Sophia Charlotte, Sachsen-Eisenach, Herzogin
https://d-nb.info/gnd/102109117;Sachsen-Gotha-Altenburg, Friedrich II., Herzog von
https://d-nb.info/gnd/10210915X;Friedrich I., Sachsen-Gotha-Altenburg, Herzog
https://d-nb.info/gnd/120826062;Magdalena Auguste, Sachsen-Gotha-Altenburg, Herzogin
https://d-nb.info/gnd/119314002;Friedrich III., Sachsen-Gotha-Altenburg, Herzog
https://d-nb.info/gnd/104311835;Wilhelm, Sachsen-Gotha-Altenburg, Herzog
https://d-nb.info/gnd/130459720;Johann August, Sachsen-Gotha-Altenburg, Prinz
https://d-nb.info/gnd/130459747;Christian Wilhelm, Sachsen-Gotha-Altenburg, Prinz
https://d-nb.info/gnd/1072250756;Ludwig Ernst, Sachsen-Gotha-Altenburg, Prinz
https://d-nb.info/gnd/1017478880;Moritz, Sachsen-Gotha-Altenburg, Prinz
https://d-nb.info/gnd/1033932779;Karl Friedrich, Sachsen-Gotha-Altenburg, Prinz
https://d-nb.info/gnd/102169098;Augusta, Wales, Prinzessin
https://d-nb.info/gnd/1033931349;Sophie, Sachsen-Gotha-Altenburg, Prinzessin
https://d-nb.info/gnd/141987871;Sophie, Sachsen-Gotha-Altenburg, Prinzessin
https://d-nb.info/gnd/131695177;Magdalena Sibylla, Sachsen-Gotha-Altenburg, Prinzessin
https://d-nb.info/gnd/101421885;Friederike, Sachsen-Weißenfels, Herzogin
https://d-nb.info/gnd/121002756;Sachsen-Gotha-Altenburg, Johann Wilhelm, Herzog von
https://d-nb.info/gnd/10210915X;Friedrich I., Sachsen-Gotha-Altenburg, Herzog
https://d-nb.info/gnd/104376600;Magdalena Sibylle, Sachsen-Gotha-Altenburg, Herzogin
https://d-nb.info/gnd/102764492;Sachsen-Hildburghausen, Ernst, Herzog von
https://d-nb.info/gnd/118530887;Ernst I., Sachsen-Gotha-Altenburg, Herzog
https://d-nb.info/gnd/119549999;Sachsen-Meiningen, Bernhard I., Herzogn von
https://d-nb.info/gnd/118530887;Ernst I., Sachsen-Gotha-Altenburg, Herzog
https://d-nb.info/gnd/102308888;Ernst Ludwig, Sachsen-Coburg-Meiningen, Herzog
https://d-nb.info/gnd/136995020;Friedrich Wilhelm, Sachsen-Meiningen, Herzog
https://d-nb.info/gnd/102109192;Anton Ulrich, Sachsen-Meiningen, Herzog
http://d-nb.info/gnd/104175281;Sachsen-Meiningen, Dorothea Maria, Herzogin von, geb. Herzogin von Sachsen-Gotha-Altenburg
https://d-nb.info/gnd/10210915X;Friedrich I., Sachsen-Gotha-Altenburg, Herzog
https://d-nb.info/gnd/104376600;Magdalena Sibylle, Sachsen-Gotha-Altenburg, Herzogin
https://d-nb.info/gnd/102308888;Ernst Ludwig, Sachsen-Coburg-Meiningen, Herzog
http://d-nb.info/gnd/102181780;Sachsen-Meiningen, Elisabeth Ernestine Antonie, Herzogin von
https://d-nb.info/gnd/119549999;Bernhard I., Sachsen-Meiningen, Herzog
https://d-nb.info/gnd/104182067;Elisabeth Eleonore, Sachsen-Meiningen, Herzogin
https://d-nb.info/gnd/104182067;Sachsen-Meiningen, Elisabeth Eleonora, Herzogin von, geb. Herzogin von Braunschweig-Wolfenbüttel
https://d-nb.info/gnd/118503472;Anton Ulrich, Braunschweig-Lüneburg, Herzog
https://d-nb.info/gnd/102109192;Anton Ulrich, Sachsen-Meiningen, Herzog
https://d-nb.info/gnd/102181780;Elisabeth Ernestine Antonie, Sachsen, Herzogin
https://d-nb.info/gnd/102308888;Sachsen-Meiningen, Ernst Ludwig I., Herzog von
https://d-nb.info/gnd/119549999;Bernhard I., Sachsen-Meiningen, Herzog
https://d-nb.info/gnd/121600092;Maria Hedwig, Sachsen-Meiningen, Herzogin
https://d-nb.info/gnd/1054553947;Karl Friedrich, Sachsen-Meiningen-Hildburghausen, Herzog
https://d-nb.info/gnd/104352388;Luise Dorothea, Sachsen-Gotha-Altenburg, Herzogin
https://d-nb.info/gnd/120064871;Sachsen-Merseburg, Christiana, Herzogin von, geb. Herzogin von Schleswig-Holstein-Sonderburg-Glücksburg
https://d-nb.info/gnd/124800939;Philipp, Holstein-Sonderburg-Glücksburg, Herzog
https://d-nb.info/gnd/104174420;Christian I., Sachsen-Merseburg, Herzog
https://d-nb.info/gnd/104174463;Christian II., Sachsen-Merseburg, Herzog
https://d-nb.info/gnd/104174080;August, Sachsen-Merseburg, Herzog
https://d-nb.info/gnd/120182823;Philipp, Sachsen-Merseburg, Herzog
https://d-nb.info/gnd/104175222;Christiane, Sachsen-Eisenberg, Herzogin
https://d-nb.info/gnd/104177594;Heinrich, Sachsen-Merseburg, Herzog
http://d-nb.info/gnd/104177594;Sachsen-Merseburg, Heinrich, Herzog von
https://d-nb.info/gnd/104174420;Christian I., Sachsen-Merseburg, Herzog
https://d-nb.info/gnd/120064871;Christiane, Sachsen-Merseburg, Herzogin, 1634-1701
http://d-nb.info/gnd/1048442519;Sachsen-Weimar, Charlotte, Herzogin von, geb. Landgräfin von Hessen-Homburg
https://d-nb.info/gnd/10210901X;Sachsen-Weimar, Johann Ernst III., Herzog von
https://d-nb.info/gnd/102109028;Johann Ernst II., Sachsen-Weimar, Herzog
https://d-nb.info/gnd/120910934;Christiane Elisabeth, Sachsen-Weimar, Herzogin
https://d-nb.info/gnd/104175931;Ernst August, Sachsen-Weimar, Herzog
https://d-nb.info/gnd/10414064X;Sachsen-Weißenfels, Johann Georg, Herzog von
https://d-nb.info/gnd/120064995;Johanna Magdalena, Sachsen-Weißenfels, Herzogin
https://d-nb.info/gnd/104176865;Johann Adolf I., Sachsen-Weißenfels, Herzog
https://d-nb.info/gnd/104216409;Friederike Elisabeth, Sachsen-Weißenfels, Herzogin
https://d-nb.info/gnd/1070942049;Friederike Amalia, Sachsen-Weißenfels, Prinzessin
http://d-nb.info/gnd/142761125;Sachsen-Weißenfels, Johannette Antoinette Juliane, Herzogin von, geb. Herzogin von Sachsen-Eisenach
https://d-nb.info/gnd/104177209;Sachsen-Zeitz, Moritz Wilhelm, Herzog von
https://d-nb.info/gnd/102305889;Moritz, Sachsen-Zeitz, Herzog
https://d-nb.info/gnd/122477863;Maria Amalia, Sachsen-Zeitz, Herzogin
https://d-nb.info/gnd/120064952;Friedrich August, Sachsen-Zeitz, Herzog
https://d-nb.info/gnd/119080184;Savoyen, Karl Emanuel III., Herzog von
https://d-nb.info/gnd/118804537;Viktor Amadeus I., Sardinien, König
https://d-nb.info/gnd/117682349;Victor Amadeus III., Sardinien, König
https://d-nb.info/gnd/118804537;Savoyen, Viktor Amadeus II., Herzog von
https://d-nb.info/gnd/133433722;Carlo Emanuele II., Savoia, Duca
https://d-nb.info/gnd/133606457;Anne Marie von Orléans, Sardinien, Königin
https://d-nb.info/gnd/119080184;Karl Emmanuel I., Sardinien, König
https://d-nb.info/gnd/111418392X;Sayn-Wittgenstein-Sayn, Ernst, Graf zu
https://d-nb.info/gnd/104158492;Johannette, Sachsen-Eisenach, Herzogin
http://d-nb.info/gnd/107484897;Schaumburg-Lippe, Johanna Sophia, Gräfin zu, geb. Gräfin zu Hohenlohe-Langenburg
https://d-nb.info/gnd/115865497;Heinrich Friedrich, Hohenlohe-Langenburg, Graf
https://d-nb.info/gnd/137046219;Juliana Dorothea, Hohenlohe-Gleichen, Gräfin
https://d-nb.info/gnd/12274036X;Friedrich Christian, Schaumburg-Lippe, Graf
https://d-nb.info/gnd/122109162X;Schaumburg-Lippe, Albert Wolfgang
http://d-nb.info/gnd/12274036X;Schaumburg-Lippe, Friedrich Christian, Graf zu
https://d-nb.info/gnd/123432626;Philipp, Schaumburg-Lippe, Graf
https://d-nb.info/gnd/104196866;Sophia, Schaumburg-Lippe, Gräfin
https://d-nb.info/gnd/122109162X;Schaumburg-Lippe, Albert Wolfgang
http://d-nb.info/gnd/1052829651;Scheither, Luise Emilie von, geb. von Lautensack
https://d-nb.info/gnd/1051383528;Lautensack, Johann Peter von
https://d-nb.info/gnd/1051387779;Lautensack, Anna Dorothea von
https://d-nb.info/gnd/128878614;Scheither, Ravius Ludovicus de
https://d-nb.info/gnd/1052451888;Scheither, Karl Albert von
http://d-nb.info/gnd/128878614;Scheither, Rave Ludwig von
https://d-nb.info/gnd/1052829651;Scheither, Luise Emilie
https://d-nb.info/gnd/1052451888;Scheither, Karl Albert von
https://d-nb.info/gnd/1012301036;
